6
1.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 4.92174358659803e-01 4.92174358659803e-01
0.00000000000000e+00 9.99999999999999e-01 -3.33310801686396e-16 -3.71149666050877e-16 2.98487848348915e-01 -2.98487848348915e-01
0.00000000000000e+00 -3.33310801686396e-16 9.99999999999999e-01 2.84030218219013e-16 -2.72999311430372e-18 1.34016704554387e-16
0.00000000000000e+00 -3.71149666050877e-16 2.84030218219013e-16 9.99999999999999e-01 2.31113985447226e-01 2.31113985447226e-01
4.92174358659803e-01 2.98487848348915e-01 -2.72999311430372e-18 2.31113985447226e-01 1.00000000000000e+00 2.74447027750619e-01
4.92174358659803e-01 -2.98487848348915e-01 1.34016704554387e-16 2.31113985447226e-01 2.74447027750619e-01 1.00000000000000e+00
